LINR;LINAME;NAME1;BELFD;TLNR;AUART;AFTNR;APS;ABSN;ATNR;ARTIKEL;MATERIALNR;URLND;WARTARNR;MENGE;ERFMENGE;GEBINDEME;SNNR;SNNRALT;EINZELEK;LIEFERSCHEINNR;LIEFERDATUM;RENREX;REDAT;BIDSER;BID
70298;Schneeberger;Schneeberger Metallwaren GmbH;168173;1;E;AB24000856 17.04.24;1;19;67780;67780 Scheibe;781436-01;;;55;55;55;P24440008;;5,7;24003878;28.10.2024;24002593;28.10.2024;22744;629236
70298;Schneeberger;Schneeberger Metallwaren GmbH;168173;2;E;AB24000856 17.04.24;2;19;67781;67781 Scheibe;781436-02;;;52;52;52;P24440009;;10,15;24003878;28.10.2024;24002593;28.10.2024;22744;629238
70298;Schneeberger;Schneeberger Metallwaren GmbH;168173;3;E;AB24000856 17.04.24;3;29;67782;67782 Zwischenblech;781436-03;;;88;88;88;P24440010;;0,85;24003878;28.10.2024;24002593;28.10.2024;22744;629239
70298;Schneeberger;Schneeberger Metallwaren GmbH;168980;2;E;AB24001262 12.06.24;2;89;64976;64976 Oberteil n.Zg.PE203/ZT-78/661;PE203/ZT-78/661;0;73182200980;60;60;60;P24440011;;17,5;24003877;28.10.2024;24002593;28.10.2024;22744;629240
70285;Reyher;F. REYHER Nchfg. GmbH & Co. KG;168983;1;E;55113118 21.05.24;1;13;64854;64854 ISO 4762 8.8 M4x12;;0;73181568980;100;100;1;P24450023;;2,82;49371494;04.11.2024;74953137;28.10.2024;22770;629624
70298;Schneeberger;Schneeberger Metallwaren GmbH;169064;2;E;24001154;2;27;64461;64461 Zwischenring;741814-01;;73182200980;300;300;300;P24440007;;3,3;24003876;28.10.2024;24002593;28.10.2024;22744;629235
70295;Schriever;Hans Schriever GmbH & Co. KG;169133;1;REA;42002057;1;111;22950-00-00;22950-00-00 Screw 3420 7687 B;34207687;;73181499900;418000;418000;418;P24440026;F175981_B52019-2144006;5,75;778298;29.10.2024;875992;28.10.2024;22752;629353
70280;Rafflenbeul;Rudolf Rafflenbeul;168923;1;REA;241509;1;160;10969;10969 Scheibe/Washer/ 58200 3725 B05;582003725;0;73182100950;220000;220000;220;P24440056;240875;12,1;2406526;01.11.2024;2406034;29.10.2024;22788;629544
72334;Schumacher, WSH Preß-Schrauben;Wilhelm Schumacher GmbH;169105;1;E;E0024106;1;58;11689;11689 Screw Type 20, 23 //21529-04T;21529;0;73181568;200000;200000;2000;P24440055;2368390;1,4;24811592;01.11.2024;R2432297;29.10.2024;22795;629543
72334;Schumacher, WSH Preß-Schrauben;Wilhelm Schumacher GmbH;169105;2;E;E0024106;1;59;11689;11689 Screw Type 20, 23 //21529-04T;21529;0;73181568;10000;10000;100;P24440055;2368390;1,4;24811592;08.11.2024;R2432297;29.10.2024;22795;630060
70162;Fastenrath;Fastenrath Befestigungstechnik GmbH;169360;1;E;202779;1;248;10053-00-00;10053-00-00 Umlenkerbuchse 601 7171 00B;6017171002;0;73181692900;15992;15992;15,992;P24450007;1000057121;82,95;80056100;04.11.2024;91111587;29.10.2024;22787;629583
70162;Fastenrath;Fastenrath Befestigungstechnik GmbH;169360;2;E;202779;1;249;10053-00-00;10053-00-00 Umlenkerbuchse 601 7171 00B;6017171002;0;73181692900;45000;45000;45;P24450008;1000057362;82,95;80056100;04.11.2024;91111587;29.10.2024;22787;629584
70285;Reyher;F. REYHER Nchfg. GmbH & Co. KG;169845;1;E;55281307 22.07.24;1;20;60048;60048 Zylinderschraube DIN912 M10x25;;;73181568;1000;1000;10;P24450021;;4,9;49371526;04.11.2024;74956577;29.10.2024;22775;629622
70249;Nagel Maschinenbau;Nagel Maschinenbau;170065;1;E;22400216 30.08.24;1;1;34108;34108 Distanzbuchse;067049.011100.3;0;84312000500;50;50;50;P24440031;;12,4;32400295;01.11.2024;42400280;29.10.2024;22779;629474
70285;Reyher;F. REYHER Nchfg. GmbH & Co. KG;170173;1;E;;1;33;60232-01-00;60232-01-00 Zylinderschr.Din 912 A2 M10x25;;;;1000;1000;10;P24450022;;19,59;49376168;04.11.2024;74956579;29.10.2024;22776;629623
70285;Reyher;F. REYHER Nchfg. GmbH & Co. KG;170432;1;E;55407566;1;27;60226;60226 Sechskantmutter DIN934 M8;;;73181699900;2000;2000;20;P24450020;;0,73;49371580;04.11.2024;74956578;29.10.2024;22774;629621
70220;Lauster;August Lauster GmbH&Co.KG;170571;1;E;66466 30.09.24;1;80;32040;32040 Distanzbuchse;;0;84312000500;6362;6362;63,62;P24450019;;21,85;10587;04.11.2024;20240310;29.10.2024;22777;629620
76325;Stalmax;Stalmax Sp.z o.o.;170763;1;E;;1;56;12022-00-00;12022-00-00 Screw 634 8139 00B;6348139;60;73181595890;10000;10000;100;P24440032;;21,32;047722024;01.11.2024;FU0053/10/2024;29.10.2024;22789;629476
70197;Inmetch Industrial Co. Ltd.;INMETCH Industrial CO., LTD.;165520;1;E;IM239045;1;4;65220;65220 Sechskantmutter M8;777078-004;736;73181660900;250000;250000;250;P25050065;IM239045-1-1;34,81;IM-241030PG;28.01.2025;IM-241030PG;30.10.2024;23220;635240
70197;Inmetch Industrial Co. Ltd.;INMETCH Industrial CO., LTD.;165520;1;E;IM239045;2;5;65220;65220 Sechskantmutter M8;777078-004;736;73181660900;2000;2000;2;P25050065;IM239045-1-1;34,81;IM-241030PG;28.01.2025;IM-241030PG;30.10.2024;23220;635240
70259;Ossenberg-Engels Biegeteile;Ossenberg-Engels GmbH;167047;2;E;2053116;2;55;32414;32414 Bolzen;;0;84312000500;6000;6000;60;P24440019;F24H989;55,3;3005279;29.10.2024;4054887;30.10.2024;22773;629312
70197;Inmetch Industrial Co. Ltd.;INMETCH Industrial CO., LTD.;167685;1;E;IM242007;1;151;12124-00-00;12124-00-00 Nut 647 6534 00B;6476534;736;73181699900;150000;150000;150;P25050066;IM-242007-1-1;72,8;IM-241030PG;28.01.2025;IM-241030PG;30.10.2024;23220;635242
70197;Inmetch Industrial Co. Ltd.;INMETCH Industrial CO., LTD.;167685;2;E;IM242007;1;152;12124-00-00;12124-00-00 Nut 647 6534 00B;6476534;736;73181699900;150000;150000;150;P25050067;IM242007-1-2;72,8;IM-241030PG;28.01.2025;IM-241030PG;30.10.2024;23220;635243
70197;Inmetch Industrial Co. Ltd.;INMETCH Industrial CO., LTD.;168459;1;E;IM244015;1;40;11924-00-10;11924-00-10 Bush 623399700E Inmetch;6233997;736;73181900900;212700;212700;212,7;P25050068;FW24040036-001A;48,23;IM-241030PG;28.01.2025;IM-241030PG;30.10.2024;23220;635245
70197;Inmetch Industrial Co. Ltd.;INMETCH Industrial CO., LTD.;168459;2;E;IM244015;1;41;11924-00-10;11924-00-10 Bush 623399700E Inmetch;6233997;736;73181900900;224700;224700;224,7;P25050069;FW24040036-001B;48,23;IM-241030PG;28.01.2025;IM-241030PG;30.10.2024;23220;635248
70197;Inmetch Industrial Co. Ltd.;INMETCH Industrial CO., LTD.;168459;3;E;IM244015;1;42;11924-00-10;11924-00-10 Bush 623399700E Inmetch;6233997;736;73181900900;219800;219800;219,8;P25050070;FW24040036-001C;48,23;IM-241030PG;28.01.2025;IM-241030PG;30.10.2024;23220;635251
70197;Inmetch Industrial Co. Ltd.;INMETCH Industrial CO., LTD.;168459;4;E;IM244015;1;43;11924-00-10;11924-00-10 Bush 623399700E Inmetch;6233997;736;73181900900;226000;226000;226;P25050071;FW24040036-001D;48,23;IM-241030PG;28.01.2025;IM-241030PG;30.10.2024;23220;635253
70197;Inmetch Industrial Co. Ltd.;INMETCH Industrial CO., LTD.;168591;1;E;IM244019;1;14;12303-00-00;12303-00-00 Spacer 652 8940 00C;6528940;736;73182900900;238920;238920;238,92;P25050072;FW24040040-001A;58,32;IM-241030PG;28.01.2025;IM-241030PG;30.10.2024;23220;635254
71213;Klein, Eckhard;Klein Präzisionsdreherei GmbH;169089;1;E;014863;1;355;30815-01-00;30815-01-00 Bolzen nach Zeichnung 717898;717898;0;84312000500;500;500;500;P24450063;;5,5;LF-018550;06.11.2024;24108156;30.10.2024;22797;629809
76619;Obel Civata;Obel Civata San ve Tic A.S.;169223;1;EME;;1;1;12453-00-00;12453-00-00 Bolt  6665201 00B;6665201;52;73181568980;200;200;2;P24450039;;18,03;62/6200000502;05.11.2024;62/6200000502;30.10.2024;22839;629762
70263;Pfeifer GmbH, Nieten;Pfeifer Verbindungselemente GmbH;169412;1;E;45713;1;197;23030-00-00;23030-00-00 Rohrniet 3404 4197 A Impr.;CH33039270;0;76161000990;98950;98950;98,95;P24450082;;89;GL008525;07.11.2024;43721;30.10.2024;22810;629994
77174;Schulte GmbH HP;H. P. Schulte GmbH;169970;1;E;42002204;1;1;12356;12356 Distanzbuchse AFG076828-17;AFG-076828-17-T;;;1100;1100;11;P24450025;P11847-R0534;118,22;44002518;04.11.2024;46002961;30.10.2024;22791;629628
71213;Klein, Eckhard;Klein Präzisionsdreherei GmbH;170213;1;E;A-015392 27.08.24;1;104;33533;33533 Lagerzapfen;5634361000;0;84312000500;2000;2000;2000;P24450064;;0,84;LF-018549;06.11.2024;24108156;30.10.2024;22797;629810
70263;Pfeifer GmbH, Nieten;Pfeifer Verbindungselemente GmbH;170220;1;E;45786;1;109;20845-00-00;20845-00-00 Niet 3304 5124 B;CH33039270;;76161000990;204820;204820;204,82;P24450083;;16,76;GL008524;07.11.2024;43721;30.10.2024;22810;629995
70264;Pfeffer Präzisionsteile;Pfeffer Präzisionsteile e.K.;170392;1;E;210189;1;33;66732;66732 Schraube ZT-92_1001;ZT-92/1001;0;73181568;1388;1388;13,88;P24450024;00910839;182;313872;04.11.2024;413552;30.10.2024;22809;629625
70298;Schneeberger;Schneeberger Metallwaren GmbH;170508;1;E;24002064;7;19;62840;62840 Zwischenblech;732281-02;;;100;100;100;P24430092;;13,35;LS24003811;23.10.2024;24002658;30.10.2024;22780;628931
70298;Schneeberger;Schneeberger Metallwaren GmbH;170508;2;E;24002064;9;13;62841;62841 Zwischenblech;732281-03;;;100;100;100;P24430093;;13,75;LS24003811;23.10.2024;24002658;30.10.2024;22780;628932
70298;Schneeberger;Schneeberger Metallwaren GmbH;170508;3;E;24002064;1;13;62839;62839 Endblech 732281;732281-01;;;100;100;100;P24430094;;19,9;LS24003811;23.10.2024;24002658;30.10.2024;22780;628934
70298;Schneeberger;Schneeberger Metallwaren GmbH;170508;4;E;24002064;11;13;67464;67464 Endblech;732481-04;0;;100;100;100;P24430095;;12,05;LS24003811;23.10.2024;24002658;30.10.2024;22780;628935
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;1;147;10261-51-20-00;10261-51-20-00 Niet 560099422 C SCHROTT;560099422;52;73182300900;-17746;17746;-371,28;P24300018;;2,8;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;1;147;10261-51-20-00;10261-51-20-00 Niet 560099422 C SCHROTT;560099422;52;73182300900;-12988;12988;-371,28;P24300019;;2,8;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;1;147;10261-51-20-00;10261-51-20-00 Niet 560099422 C SCHROTT;560099422;52;73182300900;-6394;6394;-371,28;P24310023;;2,8;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;2;74;11168-51-00;11168-51-00 Screw 616050700A;6160507;52;73181588800;-1858;1858;-18,58;P24280042;;20,3;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;3;399;11340-51-10;11340-51-10 Rivet for cable 615128900B;6151289;52;73182300900;-32787;32787;-1936,99;P24300016;;3,38;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;3;399;11340-51-10;11340-51-10 Rivet for cable 615128900B;6151289;52;73182300900;-10984;10984;-1936,99;P24310016;;3,38;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;3;399;11340-51-10;11340-51-10 Rivet for cable 615128900B;6151289;52;73182300900;-25730;25730;-1936,99;P24320010;;3,38;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;3;399;11340-51-10;11340-51-10 Rivet for cable 615128900B;6151289;52;73182300900;-51490;51490;-1936,99;P24320011;;3,38;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;3;399;11340-51-10;11340-51-10 Rivet for cable 615128900B;6151289;52;73182300900;-27578;27578;-1936,99;P24330005;;3,38;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;3;399;11340-51-10;11340-51-10 Rivet for cable 615128900B;6151289;52;73182300900;-45130;45130;-1936,99;P24330056;;3,38;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;4;14;11871-51-00;11871-51-00 Screw 629 5585 00A    Maße NiO;6295585;;73181595890;-2363;2363;-23,63;P24230021;;10,76;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;5;204;12302-51-00;12302-51-00 Screw 643 6122 00E Sorting NiO;6436122;52;73181595890;-1967;1967;-29,54;P24340080;;11,45;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;5;204;12302-51-00;12302-51-00 Screw 643 6122 00E Sorting NiO;6436122;52;73181595890;-600;600;-29,54;P24350045;;11,45;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;5;204;12302-51-00;12302-51-00 Screw 643 6122 00E Sorting NiO;6436122;52;73181595890;-387;387;-29,54;P24360035;;11,45;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;6;105;73076-51-00;73076-51-00 Schraube M10 /2120468X A00 Nio;2120468X;52;73181595890;-36651;36651;-366,51;P24250040;;8,54;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;7;18;21063-51-10;21063-51-10 Niet für Seil 560336322 A n.iO;560336322;52;73182300900;-3808;3808;-38,08;P24280038;;3,08;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;8;54;11753-51-00;11753-51-00 Screw 607567600A  MAßE NiO;5320133;;73181595890;-2628;2628;-26,28;P24280045;;11,96;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;9;74;22350-51-10;22350-51-10 Buchse 3405 1098 C         Net;33021239;52;73182900900;-2164;2164;-21,64;P24220015;;10,67;;30.10.2024;Verschrottung;30.10.2024;22838;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170970;1;V;;10;39;20910-51-00;20910-51-00 Achs-Bolzen 0006 7272 FSCHROTT;00067272;52;73182300900;-6531;6531;-65,31;P24360040;;4,17;;30.10.2024;Verschrottung;30.10.2024;22838;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;1;78;11429-51-00;11429-51-00 Rivet 620461801A;6204618;52;73182300900;-9862;9862;-9,862;P24320001;;14,51;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-9691;9691;-162,559;P24230087;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-2329;2329;-162,559;P24230088;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-12889;12889;-162,559;P24230089;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-17522;17522;-162,559;P24230090;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-6292;6292;-162,559;P24240020;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-9385;9385;-162,559;P24240021;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-4730;4730;-162,559;P24240023;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-5006;5006;-162,559;P24240027;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-6231;6231;-162,559;P24240028;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-1908;1908;-162,559;P24250018;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-4467;4467;-162,559;P24250019;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-3847;3847;-162,559;P24250020;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-8884;8884;-162,559;P24250022;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-16238;16238;-162,559;P24250023;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-23527;23527;-162,559;P24250024;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-6534;6534;-162,559;P24250025;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-6338;6338;-162,559;P24260025;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-4644;4644;-162,559;P24260026;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;2;941;11704-51-10;11704-51-10 Niet 618773100A St SCHROTT TEL;560569099;52;73182300900;-12097;12097;-162,559;P24270027;;13,91;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;3;116;11705-51-10;11705-51-10 Niet 616066100A St SCHROTT TEL;560569099;52;73182300900;-26690;26690;-68,482;P24320053;;14,73;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;3;116;11705-51-10;11705-51-10 Niet 616066100A St SCHROTT TEL;560569099;52;73182300900;-41792;41792;-68,482;P24320054;;14,73;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;4;355;20220-51-10;20220-51-10 Gurt-Stift 33030569A Schrott;33030569;52;73182900900;-5326;5326;-22,082;P24330035;;23,09;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;4;355;20220-51-10;20220-51-10 Gurt-Stift 33030569A Schrott;33030569;52;73182900900;-6046;6046;-22,082;P24330036;;23,09;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;4;355;20220-51-10;20220-51-10 Gurt-Stift 33030569A Schrott;33030569;52;73182900900;-5530;5530;-22,082;P24340024;;23,09;;30.10.2024;Verschrottung;30.10.2024;22837;
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;170971;1;V;;4;355;20220-51-10;20220-51-10 Gurt-Stift 33030569A Schrott;33030569;52;73182900900;-5180;5180;-22,082;P24340025;;23,09;;30.10.2024;Verschrottung;30.10.2024;22837;
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;168349;3;E;bestätigt;1;2530;11340-00-10;11340-00-10 Rivet 615128900B;6151289;52;73182300900;42000;42000;420;P24450026;24060730;3,38;NEI2024000005984;04.11.2024;IHC2024000001879;31.10.2024;22841;629636
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;168432;2;E;03-20246335;1;213;12150-00-00;12150-00-00 Screw 643614000A;6436140;52;73181595890;318950;318950;318,95;P24460009;AA0030659;22,54;IHR2024000000116;11.11.2024;IHR2024000000116;31.10.2024;22840;630128
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;168555;3;E;O3-20246380;1;306;11428-00-00;11428-00-00 Rivet 620461800A;6204618;52;73182300900;152595;152595;152,595;P24460032;24060473;19,11;IHR2024000000116;11.11.2024;IHR2024000000116;31.10.2024;22840;630162
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;168666;1;E;best. KW 34;1;2531;11340-00-10;11340-00-10 Rivet 615128900B;6151289;52;73182300900;38000;38000;380;P24450026;24060730;3,38;NEI2024000005984;04.11.2024;IHC2024000001879;31.10.2024;22841;629637
70280;Rafflenbeul;Rudolf Rafflenbeul;168679;1;E;241357;1;1059;10165;10165 Sicherungsscheibe 312637B;07 214 27 00 02;0;73182100950;256000;256000;256;P24440051;240718;12,28;2406710;01.11.2024;2406071;31.10.2024;22794;629506
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;168878;4;E;KW 35 bestätigt;1;231;23129-00-00;23129-00-00 Shoul.Nut 62900446B;62900446;52;73181499900;18000;18000;180;P24450027;24060603;20,91;NEI2024000005984;04.11.2024;IHC2024000001879;31.10.2024;22841;629638
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;168975;1;E;O3-20246566;1;307;11428-00-00;11428-00-00 Rivet 620461800A;6204618;52;73182300900;199405;199405;199,405;P24460032;24060473;19,11;IHR2024000000116;11.11.2024;IHR2024000000116;31.10.2024;22840;630163
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;168975;2;E;O3-20246566;1;308;11428-00-00;11428-00-00 Rivet 620461800A;6204618;52;73182300900;56960;56960;56,96;P24460033;24060472;19,11;IHR2024000000116;11.11.2024;IHR2024000000116;31.10.2024;22840;630164
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;168976;3;E;O3-20246567;1;307;11429-00-00;11429-00-00 Rivet 620461801A;6204618;52;73182300900;43180;43180;43,18;P24460034;24060483;14,51;IHR2024000000116;11.11.2024;IHR2024000000116;31.10.2024;22840;630165
